,destination,Origin,Year,Month,Value
4571,Germany,Somalia,2013,August,287
4572,Germany,Somalia,2013,September,434
4573,Germany,Somalia,2013,October,558
4574,Germany,Somalia,2013,November,605
4575,Germany,Somalia,2013,December,375
4576,Germany,Somalia,2014,January,618
4577,Germany,Somalia,2014,February,419
4578,Germany,Somalia,2014,March,438
4579,Germany,Somalia,2014,April,480
4580,Germany,Somalia,2014,May,414
4581,Germany,Somalia,2014,June,433
4582,Germany,Somalia,2014,July,510
4583,Germany,Somalia,2014,August,522
4584,Germany,Somalia,2014,September,568
4585,Germany,Somalia,2014,October,439
4586,Germany,Somalia,2014,November,387
4587,Germany,Somalia,2014,December,300
4588,Germany,Somalia,2015,January,391
4589,Germany,Somalia,2015,February,479
4590,Germany,Somalia,2015,March,339
4591,Germany,Somalia,2015,April,439
4592,Germany,Somalia,2015,May,452
4593,Germany,Somalia,2015,June,619
4594,Germany,Somalia,2015,July,556
4595,Germany,Somalia,2015,August,470
4596,Germany,Somalia,2015,September,437
4597,Germany,Somalia,2015,October,452
4598,Germany,Somalia,2015,November,348
4599,Germany,Somalia,2015,December,144
4600,Germany,Somalia,2016,January,264
4601,Germany,Somalia,2016,February,359
4602,Germany,Somalia,2016,March,413
4603,Germany,Somalia,2016,April,603
4604,Germany,Somalia,2016,May,649
4605,Germany,Somalia,2016,June,1217
4606,Germany,Somalia,2016,July,1290
4607,Germany,Somalia,2016,August,1336
4608,Germany,Somalia,2016,September,1320
4609,Germany,Somalia,2016,October,955
4610,Germany,Somalia,2016,November,818
4611,Germany,Somalia,2016,December,627
4612,Germany,Somalia,2017,January,584
4613,Germany,Somalia,2017,February,550
4614,Germany,Somalia,2017,March,595
4615,Germany,Somalia,2017,April,431
4616,Germany,Somalia,2017,May,539
4617,Germany,Somalia,2017,June,466
4618,Germany,Somalia,2017,July,584
4619,Germany,Somalia,2017,August,673
4620,Germany,Somalia,2017,September,479
4621,Germany,Somalia,2017,October,475
4622,Germany,Somalia,2017,November,561
4623,Germany,Somalia,2017,December,439
4624,Germany,Somalia,2018,January,471
4625,Germany,Somalia,2018,February,374
4626,Germany,Somalia,2018,March,404
4627,Germany,Somalia,2018,April,415
4628,Germany,Somalia,2018,May,410
4629,Germany,Somalia,2018,June,376
4630,Germany,Somalia,2018,July,409
4631,Germany,Somalia,2018,August,412
4632,Germany,Sudan,1999,January,26
4633,Germany,Sudan,1999,February,19
4634,Germany,Sudan,1999,March,27
4635,Germany,Sudan,1999,April,18
4636,Germany,Sudan,1999,May,15
4637,Germany,Sudan,1999,June,14
4638,Germany,Sudan,1999,July,19
4639,Germany,Sudan,1999,August,12
4640,Germany,Sudan,1999,September,18
4641,Germany,Sudan,1999,October,15
4642,Germany,Sudan,1999,November,25
4643,Germany,Sudan,1999,December,21
4644,Germany,Sudan,2000,January,13
4645,Germany,Sudan,2000,February,14
4646,Germany,Sudan,2000,March,21
4647,Germany,Sudan,2000,April,15
4648,Germany,Sudan,2000,May,20
4649,Germany,Sudan,2000,June,8
4650,Germany,Sudan,2000,July,14
4651,Germany,Sudan,2000,August,13
4652,Germany,Sudan,2000,September,13
4653,Germany,Sudan,2000,October,18
4654,Germany,Sudan,2000,November,17
4655,Germany,Sudan,2000,December,16
4656,Germany,Sudan,2001,January,18
4657,Germany,Sudan,2001,February,13
4658,Germany,Sudan,2001,March,17
4659,Germany,Sudan,2001,April,15
4660,Germany,Sudan,2001,May,10
4661,Germany,Sudan,2001,June,23
4662,Germany,Sudan,2001,July,14
4663,Germany,Sudan,2001,August,24
4664,Germany,Sudan,2001,September,17
4665,Germany,Sudan,2001,October,21
4666,Germany,Sudan,2001,November,25
4667,Germany,Sudan,2001,December,32
4668,Germany,Sudan,2002,January,31
4669,Germany,Sudan,2002,February,23
4670,Germany,Sudan,2002,March,24
4671,Germany,Sudan,2002,April,31
4672,Germany,Sudan,2002,May,24
4673,Germany,Sudan,2002,June,24
4674,Germany,Sudan,2002,July,21
4675,Germany,Sudan,2002,August,22
4676,Germany,Sudan,2002,September,26
4677,Germany,Sudan,2002,October,47
4678,Germany,Sudan,2002,November,24
4679,Germany,Sudan,2002,December,28
4680,Germany,Sudan,2003,January,57
4681,Germany,Sudan,2003,February,34
4682,Germany,Sudan,2003,March,33
4683,Germany,Sudan,2003,April,44
4684,Germany,Sudan,2003,May,21
4685,Germany,Sudan,2003,June,22
4686,Germany,Sudan,2003,July,21
4687,Germany,Sudan,2003,August,15
4688,Germany,Sudan,2003,September,19
4689,Germany,Sudan,2003,October,20
4690,Germany,Sudan,2003,November,22
4691,Germany,Sudan,2003,December,19
4692,Germany,Sudan,2004,January,14
4693,Germany,Sudan,2004,February,18
4694,Germany,Sudan,2004,March,20
4695,Germany,Sudan,2004,April,21
4696,Germany,Sudan,2004,May,38
4697,Germany,Sudan,2004,June,34
4698,Germany,Sudan,2004,July,54
4699,Germany,Sudan,2004,August,52
4700,Germany,Sudan,2004,September,74
4701,Germany,Sudan,2004,October,63
4702,Germany,Sudan,2004,November,52
4703,Germany,Sudan,2004,December,50
4704,Germany,Sudan,2005,January,26
4705,Germany,Sudan,2005,February,15
4706,Germany,Sudan,2005,March,20
4707,Germany,Sudan,2005,April,26
4708,Germany,Sudan,2005,May,26
4709,Germany,Sudan,2005,June,26
4710,Germany,Sudan,2005,July,12
4711,Germany,Sudan,2005,August,15
4712,Germany,Sudan,2005,September,19
4713,Germany,Sudan,2005,October,9
4714,Germany,Sudan,2005,November,17
4715,Germany,Sudan,2005,December,16
4716,Germany,Sudan,2006,January,10
4717,Germany,Sudan,2006,February,12
4718,Germany,Sudan,2006,March,7
4719,Germany,Sudan,2006,April,12
4720,Germany,Sudan,2006,May,18
4721,Germany,Sudan,2006,June,12
4722,Germany,Sudan,2006,July,4
4723,Germany,Sudan,2006,August,5
4724,Germany,Sudan,2006,September,6
4725,Germany,Sudan,2006,October,8
4726,Germany,Sudan,2006,November,16
4727,Germany,Sudan,2006,December,12
4728,Germany,Sudan,2007,January,6
4729,Germany,Sudan,2007,February,11
4730,Germany,Sudan,2007,March,14
4731,Germany,Sudan,2007,April,12
4732,Germany,Sudan,2007,May,12
4733,Germany,Sudan,2007,June,6
4734,Germany,Sudan,2007,July,12
4735,Germany,Sudan,2007,August,9
4736,Germany,Sudan,2007,September,12
4737,Germany,Sudan,2007,October,9
4738,Germany,Sudan,2007,November,13
4739,Germany,Sudan,2007,December,4
4740,Germany,Sudan,2008,January,10
4741,Germany,Sudan,2008,February,14
4742,Germany,Sudan,2008,March,11
4743,Germany,Sudan,2008,April,9
4744,Germany,Sudan,2008,May,6
4745,Germany,Sudan,2008,June,8
4746,Germany,Sudan,2008,July,13
4747,Germany,Sudan,2008,August,9
4748,Germany,Sudan,2008,September,9
4749,Germany,Sudan,2008,October,15
4750,Germany,Sudan,2008,November,14
4751,Germany,Sudan,2008,December,6
4752,Germany,Sudan,2009,January,3
4753,Germany,Sudan,2009,February,5
4754,Germany,Sudan,2009,March,2
4755,Germany,Sudan,2009,April,5
4756,Germany,Sudan,2009,May,3
4757,Germany,Sudan,2009,June,7
4758,Germany,Sudan,2009,July,15
4759,Germany,Sudan,2009,August,12
4760,Germany,Sudan,2009,September,7
4761,Germany,Sudan,2009,October,3
4762,Germany,Sudan,2009,November,10
4763,Germany,Sudan,2009,December,9
4764,Germany,Sudan,2010,January,5
4765,Germany,Sudan,2010,February,5
4766,Germany,Sudan,2010,March,6
4767,Germany,Sudan,2010,April,4
4768,Germany,Sudan,2010,May,1
4769,Germany,Sudan,2010,June,5
4770,Germany,Sudan,2010,July,6
4771,Germany,Sudan,2010,August,8
4772,Germany,Sudan,2010,September,8
4773,Germany,Sudan,2010,October,8
4774,Germany,Sudan,2010,November,12
4775,Germany,Sudan,2010,December,22
4776,Germany,Sudan,2011,January,10
4777,Germany,Sudan,2011,February,5
4778,Germany,Sudan,2011,March,20
4779,Germany,Sudan,2011,April,9
4780,Germany,Sudan,2011,May,8
4781,Germany,Sudan,2011,June,6
4782,Germany,Sudan,2011,July,3
4783,Germany,Sudan,2011,August,7
4784,Germany,Sudan,2011,September,5
4785,Germany,Sudan,2011,October,5
4786,Germany,Sudan,2011,November,12
4787,Germany,Sudan,2011,December,12
4788,Germany,Sudan,2012,January,11
4789,Germany,Sudan,2012,February,9
4790,Germany,Sudan,2012,March,19
4791,Germany,Sudan,2012,April,8
4792,Germany,Sudan,2012,May,15
4793,Germany,Sudan,2012,June,18
4794,Germany,Sudan,2012,July,19
4795,Germany,Sudan,2012,August,18
4796,Germany,Sudan,2012,September,16
4797,Germany,Sudan,2012,October,26
4798,Germany,Sudan,2012,November,16
4799,Germany,Sudan,2012,December,18
4800,Germany,Sudan,2013,January,36
4801,Germany,Sudan,2013,February,18
4802,Germany,Sudan,2013,March,25
4803,Germany,Sudan,2013,April,25
4804,Germany,Sudan,2013,May,25
4805,Germany,Sudan,2013,June,19
4806,Germany,Sudan,2013,July,27
4807,Germany,Sudan,2013,August,34
4808,Germany,Sudan,2013,September,28
4809,Germany,Sudan,2013,October,46
4810,Germany,Sudan,2013,November,71
4811,Germany,Sudan,2013,December,37
4812,Germany,Sudan,2014,January,36
4813,Germany,Sudan,2014,February,23
4814,Germany,Sudan,2014,March,17
4815,Germany,Sudan,2014,April,26
4816,Germany,Sudan,2014,May,74
4817,Germany,Sudan,2014,June,130
4818,Germany,Sudan,2014,July,115
4819,Germany,Sudan,2014,August,115
4820,Germany,Sudan,2014,September,98
4821,Germany,Sudan,2014,October,53
4822,Germany,Sudan,2014,November,45
4823,Germany,Sudan,2014,December,21
4824,Germany,Sudan,2015,January,34
4825,Germany,Sudan,2015,February,33
4826,Germany,Sudan,2015,March,41
4827,Germany,Sudan,2015,April,49
4828,Germany,Sudan,2015,May,35
4829,Germany,Sudan,2015,June,121
4830,Germany,Sudan,2015,July,186
4831,Germany,Sudan,2015,August,179
4832,Germany,Sudan,2015,September,167
4833,Germany,Sudan,2015,October,46
4834,Germany,Sudan,2015,November,73
4835,Germany,Sudan,2015,December,68
4836,Germany,Sudan,2016,January,102
4837,Germany,Sudan,2016,February,83
4838,Germany,Sudan,2016,March,136
4839,Germany,Sudan,2016,April,149
4840,Germany,Sudan,2016,May,143
4841,Germany,Sudan,2016,June,298
4842,Germany,Sudan,2016,July,278
4843,Germany,Sudan,2016,August,479
4844,Germany,Sudan,2016,September,280
4845,Germany,Sudan,2016,October,226
4846,Germany,Sudan,2016,November,161
4847,Germany,Sudan,2016,December,109
4848,Germany,Sudan,2017,January,67
4849,Germany,Sudan,2017,February,57
4850,Germany,Sudan,2017,March,87
4851,Germany,Sudan,2017,April,58
4852,Germany,Sudan,2017,May,88
4853,Germany,Sudan,2017,June,71
4854,Germany,Sudan,2017,July,94
4855,Germany,Sudan,2017,August,243
4856,Germany,Sudan,2017,September,210
4857,Germany,Sudan,2017,October,279
4858,Germany,Sudan,2017,November,142
4859,Germany,Sudan,2017,December,86
4860,Germany,Sudan,2018,January,90
4861,Germany,Sudan,2018,February,55
4862,Germany,Sudan,2018,March,73
4863,Germany,Sudan,2018,April,59
4864,Germany,Sudan,2018,May,69
4865,Germany,Sudan,2018,June,52
4866,Germany,Sudan,2018,July,76
4867,Germany,Sudan,2018,August,75
4868,Germany,Syrian Arab Rep.,1999,January,220
4869,Germany,Syrian Arab Rep.,1999,February,185
4870,Germany,Syrian Arab Rep.,1999,March,126
4871,Germany,Syrian Arab Rep.,1999,April,123
4872,Germany,Syrian Arab Rep.,1999,May,129
4873,Germany,Syrian Arab Rep.,1999,June,169
4874,Germany,Syrian Arab Rep.,1999,July,138
4875,Germany,Syrian Arab Rep.,1999,August,163
4876,Germany,Syrian Arab Rep.,1999,September,240
4877,Germany,Syrian Arab Rep.,1999,October,187
4878,Germany,Syrian Arab Rep.,1999,November,284
4879,Germany,Syrian Arab Rep.,1999,December,229
4880,Germany,Syrian Arab Rep.,2000,January,205
4881,Germany,Syrian Arab Rep.,2000,February,238
4882,Germany,Syrian Arab Rep.,2000,March,183
4883,Germany,Syrian Arab Rep.,2000,April,122
4884,Germany,Syrian Arab Rep.,2000,May,129
4885,Germany,Syrian Arab Rep.,2000,June,155
4886,Germany,Syrian Arab Rep.,2000,July,188
4887,Germany,Syrian Arab Rep.,2000,August,446
4888,Germany,Syrian Arab Rep.,2000,September,276
4889,Germany,Syrian Arab Rep.,2000,October,263
4890,Germany,Syrian Arab Rep.,2000,November,315
4891,Germany,Syrian Arab Rep.,2000,December,201
4892,Germany,Syrian Arab Rep.,2001,January,183
4893,Germany,Syrian Arab Rep.,2001,February,128
4894,Germany,Syrian Arab Rep.,2001,March,411
4895,Germany,Syrian Arab Rep.,2001,April,196
4896,Germany,Syrian Arab Rep.,2001,May,134
4897,Germany,Syrian Arab Rep.,2001,June,147
4898,Germany,Syrian Arab Rep.,2001,July,126
4899,Germany,Syrian Arab Rep.,2001,August,206
4900,Germany,Syrian Arab Rep.,2001,September,178
4901,Germany,Syrian Arab Rep.,2001,October,273
4902,Germany,Syrian Arab Rep.,2001,November,180
4903,Germany,Syrian Arab Rep.,2001,December,146
4904,Germany,Syrian Arab Rep.,2002,January,158
4905,Germany,Syrian Arab Rep.,2002,February,139
4906,Germany,Syrian Arab Rep.,2002,March,136
4907,Germany,Syrian Arab Rep.,2002,April,126
4908,Germany,Syrian Arab Rep.,2002,May,142
4909,Germany,Syrian Arab Rep.,2002,June,268
4910,Germany,Syrian Arab Rep.,2002,July,190
4911,Germany,Syrian Arab Rep.,2002,August,145
4912,Germany,Syrian Arab Rep.,2002,September,156
4913,Germany,Syrian Arab Rep.,2002,October,167
4914,Germany,Syrian Arab Rep.,2002,November,101
4915,Germany,Syrian Arab Rep.,2002,December,114
4916,Germany,Syrian Arab Rep.,2003,January,113
4917,Germany,Syrian Arab Rep.,2003,February,125
4918,Germany,Syrian Arab Rep.,2003,March,66
4919,Germany,Syrian Arab Rep.,2003,April,83
4920,Germany,Syrian Arab Rep.,2003,May,84
4921,Germany,Syrian Arab Rep.,2003,June,91
4922,Germany,Syrian Arab Rep.,2003,July,118
4923,Germany,Syrian Arab Rep.,2003,August,106
4924,Germany,Syrian Arab Rep.,2003,September,114
4925,Germany,Syrian Arab Rep.,2003,October,129
4926,Germany,Syrian Arab Rep.,2003,November,95
4927,Germany,Syrian Arab Rep.,2003,December,64
4928,Germany,Syrian Arab Rep.,2004,January,98
4929,Germany,Syrian Arab Rep.,2004,February,77
4930,Germany,Syrian Arab Rep.,2004,March,63
4931,Germany,Syrian Arab Rep.,2004,April,63
4932,Germany,Syrian Arab Rep.,2004,May,54
4933,Germany,Syrian Arab Rep.,2004,June,59
4934,Germany,Syrian Arab Rep.,2004,July,60
4935,Germany,Syrian Arab Rep.,2004,August,65
4936,Germany,Syrian Arab Rep.,2004,September,51
4937,Germany,Syrian Arab Rep.,2004,October,66
4938,Germany,Syrian Arab Rep.,2004,November,50
4939,Germany,Syrian Arab Rep.,2004,December,70
4940,Germany,Syrian Arab Rep.,2005,January,46
4941,Germany,Syrian Arab Rep.,2005,February,57
4942,Germany,Syrian Arab Rep.,2005,March,61
4943,Germany,Syrian Arab Rep.,2005,April,66
4944,Germany,Syrian Arab Rep.,2005,May,63
4945,Germany,Syrian Arab Rep.,2005,June,62
4946,Germany,Syrian Arab Rep.,2005,July,66
4947,Germany,Syrian Arab Rep.,2005,August,82
4948,Germany,Syrian Arab Rep.,2005,September,93
4949,Germany,Syrian Arab Rep.,2005,October,87
4950,Germany,Syrian Arab Rep.,2005,November,133
4951,Germany,Syrian Arab Rep.,2005,December,62
4952,Germany,Syrian Arab Rep.,2006,January,53
4953,Germany,Syrian Arab Rep.,2006,February,52
4954,Germany,Syrian Arab Rep.,2006,March,59
4955,Germany,Syrian Arab Rep.,2006,April,51
4956,Germany,Syrian Arab Rep.,2006,May,49
4957,Germany,Syrian Arab Rep.,2006,June,44
4958,Germany,Syrian Arab Rep.,2006,July,37
4959,Germany,Syrian Arab Rep.,2006,August,82
4960,Germany,Syrian Arab Rep.,2006,September,40
4961,Germany,Syrian Arab Rep.,2006,October,54
4962,Germany,Syrian Arab Rep.,2006,November,47
4963,Germany,Syrian Arab Rep.,2006,December,40
4964,Germany,Syrian Arab Rep.,2007,January,66
4965,Germany,Syrian Arab Rep.,2007,February,36
4966,Germany,Syrian Arab Rep.,2007,March,56
4967,Germany,Syrian Arab Rep.,2007,April,39
4968,Germany,Syrian Arab Rep.,2007,May,35
4969,Germany,Syrian Arab Rep.,2007,June,34
4970,Germany,Syrian Arab Rep.,2007,July,29
4971,Germany,Syrian Arab Rep.,2007,August,41
4972,Germany,Syrian Arab Rep.,2007,September,50
4973,Germany,Syrian Arab Rep.,2007,October,71
4974,Germany,Syrian Arab Rep.,2007,November,81
4975,Germany,Syrian Arab Rep.,2007,December,66
4976,Germany,Syrian Arab Rep.,2008,January,68
4977,Germany,Syrian Arab Rep.,2008,February,71
4978,Germany,Syrian Arab Rep.,2008,March,55
4979,Germany,Syrian Arab Rep.,2008,April,59
4980,Germany,Syrian Arab Rep.,2008,May,59
4981,Germany,Syrian Arab Rep.,2008,June,57
4982,Germany,Syrian Arab Rep.,2008,July,71
4983,Germany,Syrian Arab Rep.,2008,August,75
4984,Germany,Syrian Arab Rep.,2008,September,66
4985,Germany,Syrian Arab Rep.,2008,October,85
4986,Germany,Syrian Arab Rep.,2008,November,48
4987,Germany,Syrian Arab Rep.,2008,December,30
4988,Germany,Syrian Arab Rep.,2009,January,62
4989,Germany,Syrian Arab Rep.,2009,February,79
4990,Germany,Syrian Arab Rep.,2009,March,50
4991,Germany,Syrian Arab Rep.,2009,April,62
4992,Germany,Syrian Arab Rep.,2009,May,79
4993,Germany,Syrian Arab Rep.,2009,June,64
4994,Germany,Syrian Arab Rep.,2009,July,79
4995,Germany,Syrian Arab Rep.,2009,August,60
4996,Germany,Syrian Arab Rep.,2009,September,61
4997,Germany,Syrian Arab Rep.,2009,October,92
4998,Germany,Syrian Arab Rep.,2009,November,83
4999,Germany,Syrian Arab Rep.,2009,December,48
5000,Germany,Syrian Arab Rep.,2010,January,89
5001,Germany,Syrian Arab Rep.,2010,February,80
5002,Germany,Syrian Arab Rep.,2010,March,91
5003,Germany,Syrian Arab Rep.,2010,April,88
5004,Germany,Syrian Arab Rep.,2010,May,90
5005,Germany,Syrian Arab Rep.,2010,June,125
5006,Germany,Syrian Arab Rep.,2010,July,138
5007,Germany,Syrian Arab Rep.,2010,August,175
5008,Germany,Syrian Arab Rep.,2010,September,171
5009,Germany,Syrian Arab Rep.,2010,October,162
5010,Germany,Syrian Arab Rep.,2010,November,130
5011,Germany,Syrian Arab Rep.,2010,December,151
5012,Germany,Syrian Arab Rep.,2011,January,154
5013,Germany,Syrian Arab Rep.,2011,February,159
5014,Germany,Syrian Arab Rep.,2011,March,176
5015,Germany,Syrian Arab Rep.,2011,April,169
5016,Germany,Syrian Arab Rep.,2011,May,247
5017,Germany,Syrian Arab Rep.,2011,June,186
5018,Germany,Syrian Arab Rep.,2011,July,211
5019,Germany,Syrian Arab Rep.,2011,August,316
5020,Germany,Syrian Arab Rep.,2011,September,306
5021,Germany,Syrian Arab Rep.,2011,October,214
5022,Germany,Syrian Arab Rep.,2011,November,286
5023,Germany,Syrian Arab Rep.,2011,December,210
5024,Germany,Syrian Arab Rep.,2012,January,210
5025,Germany,Syrian Arab Rep.,2012,February,230
5026,Germany,Syrian Arab Rep.,2012,March,167
5027,Germany,Syrian Arab Rep.,2012,April,248
5028,Germany,Syrian Arab Rep.,2012,May,376
5029,Germany,Syrian Arab Rep.,2012,June,401
5030,Germany,Syrian Arab Rep.,2012,July,644
5031,Germany,Syrian Arab Rep.,2012,August,688
5032,Germany,Syrian Arab Rep.,2012,September,744
5033,Germany,Syrian Arab Rep.,2012,October,904
5034,Germany,Syrian Arab Rep.,2012,November,1001
5035,Germany,Syrian Arab Rep.,2012,December,588
5036,Germany,Syrian Arab Rep.,2013,January,1047
5037,Germany,Syrian Arab Rep.,2013,February,709
5038,Germany,Syrian Arab Rep.,2013,March,555
5039,Germany,Syrian Arab Rep.,2013,April,689
5040,Germany,Syrian Arab Rep.,2013,May,731
5041,Germany,Syrian Arab Rep.,2013,June,737
5042,Germany,Syrian Arab Rep.,2013,July,1030
5043,Germany,Syrian Arab Rep.,2013,August,1010
5044,Germany,Syrian Arab Rep.,2013,September,1246
5045,Germany,Syrian Arab Rep.,2013,October,1641
5046,Germany,Syrian Arab Rep.,2013,November,1485
5047,Germany,Syrian Arab Rep.,2013,December,971
5048,Germany,Syrian Arab Rep.,2014,January,1650
5049,Germany,Syrian Arab Rep.,2014,February,1781
5050,Germany,Syrian Arab Rep.,2014,March,1746
5051,Germany,Syrian Arab Rep.,2014,April,1739
5052,Germany,Syrian Arab Rep.,2014,May,2523
5053,Germany,Syrian Arab Rep.,2014,June,2702
5054,Germany,Syrian Arab Rep.,2014,July,3723
5055,Germany,Syrian Arab Rep.,2014,August,3639
5056,Germany,Syrian Arab Rep.,2014,September,4502
5057,Germany,Syrian Arab Rep.,2014,October,5219
5058,Germany,Syrian Arab Rep.,2014,November,5198
5059,Germany,Syrian Arab Rep.,2014,December,4910
5060,Germany,Syrian Arab Rep.,2015,January,5973
5061,Germany,Syrian Arab Rep.,2015,February,4548
5062,Germany,Syrian Arab Rep.,2015,March,4895
5063,Germany,Syrian Arab Rep.,2015,April,4680
5064,Germany,Syrian Arab Rep.,2015,May,5280
5065,Germany,Syrian Arab Rep.,2015,June,7849
5066,Germany,Syrian Arab Rep.,2015,July,9800
5067,Germany,Syrian Arab Rep.,2015,August,11218
5068,Germany,Syrian Arab Rep.,2015,September,18085
5069,Germany,Syrian Arab Rep.,2015,October,30216
5070,Germany,Syrian Arab Rep.,2015,November,30863
5071,Germany,Syrian Arab Rep.,2015,December,25250
5072,Germany,Syrian Arab Rep.,2016,January,30261
5073,Germany,Syrian Arab Rep.,2016,February,36860
5074,Germany,Syrian Arab Rep.,2016,March,30856
5075,Germany,Syrian Arab Rep.,2016,April,28561
5076,Germany,Syrian Arab Rep.,2016,May,23676
5077,Germany,Syrian Arab Rep.,2016,June,26454
